poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
67706,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/14/20,5/16/20,,"",,131663,12000,lv,,lv,TRUE,10/5/20 13:58,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
66305,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,5/9/20,5/16/20,,"",,123422,914,a,,a,TRUE,5/18/20 14:24,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-18-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,37.6,29.1,
66305,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,5/9/20,5/16/20,,"",,123423,780,lv,,lv,TRUE,5/18/20 14:24,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-18-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,44.4,35.9,
67705,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/13/20,5/15/20,,"",,131662,12000,lv,,lv,TRUE,10/5/20 13:58,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,42.0,
67704,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/12/20,5/14/20,,"",,131661,12000,lv,,lv,TRUE,10/5/20 13:58,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,43.0,
67703,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/11/20,5/13/20,,"",,131660,12000,lv,,lv,TRUE,10/5/20 13:58,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,43.0,
66268,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,,,5/10/20,5/12/20,,"",,123338,1175,rv,,rv,,5/13/20 09:23,"",https://docs.cdn.yougov.com/sww5v5iven/econTabReport.pdf,,,https://docs.cdn.yougov.com/sww5v5iven/econTabReport.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,41.0,
67702,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/10/20,5/12/20,,"",,131659,12000,lv,,lv,TRUE,10/5/20 13:58,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,43.0,
66283,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,5/5/20,5/12/20,,"",,123377,860,a,,a,TRUE,5/14/20 14:24,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-14-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,40.2,30.1,
66283,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,5/5/20,5/12/20,,"",,123378,728,lv,,lv,TRUE,5/14/20 14:24,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-14-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.0,37.7,
67701,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/9/20,5/11/20,,"",,131658,12000,lv,,lv,TRUE,10/5/20 13:58,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,43.0,
67700,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/8/20,5/10/20,,"",,131657,12000,lv,,lv,TRUE,10/5/20 13:58,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67699,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/7/20,5/9/20,,"",,131656,12000,lv,,lv,TRUE,10/5/20 13:57,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
66235,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,5/2/20,5/9/20,,"",,123262,849,a,,a,TRUE,5/11/20 14:28,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-11-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,38.3,31.3,
66235,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,5/2/20,5/9/20,,"",,123263,726,lv,,lv,TRUE,5/11/20 14:28,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-11-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,45.9,39.0,
67768,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/6/20,5/8/20,,"",,131655,12000,lv,,lv,TRUE,10/5/20 13:57,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
67698,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/5/20,5/7/20,,"",,131654,12000,lv,,lv,TRUE,10/5/20 13:56,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67697,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/4/20,5/6/20,,"",,131653,12000,lv,,lv,TRUE,10/5/20 13:56,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
66122,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,,,5/3/20,5/5/20,,"",,122862,1209,rv,,rv,,5/6/20 09:07,"",https://docs.cdn.yougov.com/5yope37lqh/econTabReport.pdf,,,https://docs.cdn.yougov.com/5yope37lqh/econTabReport.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,39.0,
67995,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/3/20,5/5/20,,"",,131652,12000,lv,,lv,TRUE,10/5/20 13:56,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
66168,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/28/20,5/5/20,,"",,123028,880,a,,a,TRUE,5/7/20 10:57,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-07-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,36.9,28.5,
66168,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/28/20,5/5/20,,"",,123029,758,lv,,lv,TRUE,5/7/20 10:57,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-07-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,45.8,37.2,
70575,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/2/20,5/4/20,,"",,131651,12000,lv,,lv,TRUE,10/5/20 13:55,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
66076,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,,,4/30/20,5/4/20,,"",,122899,739,rv,,rv,,5/6/20 11:02,"",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_050620.pdf/,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,52.0,42.0,
66100,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/2/20,5/3/20,,"",,122803,1987,rv,,rv,,5/5/20 19:12,"",https://morningconsult.com/wp-content/uploads/2020/05/200508_crosstabs_POLITICO_RVs_v2_JB.pdf,,,https://morningconsult.com/wp-content/uploads/2020/05/200508_crosstabs_POLITICO_RVs_v2_JB.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,44.0,39.0,
70574,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,5/1/20,5/3/20,,"",,131650,12000,lv,,lv,TRUE,10/5/20 13:54,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
66067,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/25/20,5/2/20,,"",,122710,885,a,,a,TRUE,5/4/20 15:00,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-04-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,37.3,27.6,
66067,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/25/20,5/2/20,,"",,122711,765,lv,,lv,TRUE,5/4/20 15:00,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-04-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.2,37.4,
67903,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,2.5,-0.5,Online Opt-In Panel,,,4/27/20,4/28/20,,"",,127125,1000,rv,,rv,,8/4/20 17:22,"",https://www.winningtheissues.org/wp-content/uploads/2020/08/Winning-the-Issues-April-II-2020-National-Survey.pdf,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,45.0,42.0,
65943,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,,,4/26/20,4/28/20,,"",,122175,1222,rv,,rv,,4/29/20 09:42,"",https://docs.cdn.yougov.com/4qtpeqbqm8/econTabReport.pdf,,,https://docs.cdn.yougov.com/4qtpeqbqm8/econTabReport.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.0,38.0,
66006,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/21/20,4/28/20,,"",,122303,899,a,,a,TRUE,4/30/20 15:33,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-30-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,39.0,29.1,
66006,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/21/20,4/28/20,,"",,122304,766,lv,,lv,TRUE,4/30/20 15:33,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-30-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.2,37.7,
65930,1554,RMG Research,"","",RMG Research,555,RMG Research,2.3,-0.4,IVR/Online Opt-In Panel,,,4/23/20,4/25/20,,"",,122165,1200,rv,,rv,,4/29/20 08:08,"",https://scottrasmussen.com/generic-ballot-democrats-43-republicans-36/,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,43.0,36.0,
65926,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/18/20,4/25/20,,"",,122128,924,a,,a,TRUE,4/27/20 14:59,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-27-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,39.5,28.6,
65926,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/18/20,4/25/20,,"",,122129,784,lv,,lv,TRUE,4/27/20 14:59,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-27-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.1,36.1,
65823,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,,,4/19/20,4/21/20,,"",,121724,1144,rv,,rv,,4/22/20 09:38,"",https://docs.cdn.yougov.com/pwwefjdnsp/econTabReport.pdf,,,https://docs.cdn.yougov.com/pwwefjdnsp/econTabReport.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.0,38.0,
65896,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/14/20,4/21/20,,"",,122008,964,a,,a,TRUE,4/23/20 12:28,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-23-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,38.1,29.2,
65896,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/14/20,4/21/20,,"",,122009,829,lv,,lv,TRUE,4/23/20 12:28,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-23-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,44.5,37.8,
65860,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Opt-In Panel,,,4/16/20,4/20/20,,"",,121888,1000,lv,,lv,,4/22/20 15:49,"",https://mclaughlinonline.com/pols/wp-content/uploads/2020/04/April-National-Monthly-RELEASE-4.pdf,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.0,45.0,
65922,1486,Climate Nexus,"1495,1496",Yale Program on Climate Change Communication | George Mason University Center for Climate Change Communication,Climate Nexus,506,Climate Nexus,,,Online Opt-In Panel,,,4/19/20,4/19/20,,"",,122119,1917,rv,,rv,,4/27/20 08:02,"",https://climatenexus.org/wp-content/uploads/2015/09/Coronavirus-National-Poll-Toplines-and-Crosstabs-FINAL.pdf,,https://climatenexus.org/wp-content/uploads/2015/09/Coronavirus-National-Poll-Toplines-and-Crosstabs-FINAL.pdf,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.0,40.0,
65820,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,4/18/20,4/19/20,,"",,121713,1991,rv,,rv,,4/22/20 06:10,"",https://morningconsult.com/wp-content/uploads/2020/04/200456_crosstabs_POLITICO_RVs_v2_JB.pdf,,,https://morningconsult.com/wp-content/uploads/2020/04/200456_crosstabs_POLITICO_RVs_v2_JB.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,44.0,39.0,
65790,1554,RMG Research,1262,Just the News,RMG Research,555,RMG Research,2.3,-0.4,IVR/Online Opt-In Panel,,,4/16/20,4/18/20,,"",,121688,1200,rv,,rv,,4/21/20 07:43,"",https://scottrasmussen.com/generic-ballot-democrats-46-republicans-35/,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.0,35.0,
65792,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/11/20,4/18/20,,"",,121630,870,a,,a,TRUE,4/20/20 15:31,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-20-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,39.3,29.1,
65792,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/11/20,4/18/20,,"",,121631,745,lv,,lv,TRUE,4/20/20 15:31,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-20-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,45.8,38.0,
65756,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,,,4/12/20,4/14/20,,"",,121551,1166,rv,,rv,,4/15/20 09:11,"",https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf,,,https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,40.0,
65772,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/7/20,4/14/20,,"",,121587,857,a,,a,TRUE,4/16/20 15:47,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-16-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,39.5,27.8,
65772,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/7/20,4/14/20,,"",,121588,732,lv,,lv,TRUE,4/16/20 15:47,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-16-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.8,35.3,
67960,178,Global Strategy Group,973,314 Action,Global Strategy Group,118,Global Strategy Group,1.8,-0.5,Online Opt-In Panel,,,4/6/20,4/10/20,,"",,127261,1002,lv,,lv,,8/7/20 13:47,"",https://314actionfund.org/wp-content/uploads/2020/05/314-Action-Coronavirus-Online-Survey-Topline.pdf,,https://314actionfund.org/wp-content/uploads/2020/05/314-Action-Coronavirus-Online-Survey-Topline.pdf,,538,,DEM,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
65736,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/4/20,4/10/20,,"",,121502,947,a,,a,TRUE,4/13/20 14:46,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,37.2,28.8,
65736,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,4/4/20,4/10/20,,"",,121503,814,lv,,lv,TRUE,4/13/20 14:46,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,43.8,37.0,
65691,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,,,4/5/20,4/7/20,,"",,121389,1147,rv,,rv,,4/8/20 10:02,"",https://docs.cdn.yougov.com/ogvntw3mu9/econTabReport.pdf,,,https://docs.cdn.yougov.com/ogvntw3mu9/econTabReport.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,39.0,
65685,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,4/3/20,4/5/20,,"",,121376,1990,rv,,rv,,4/7/20 23:09,"",https://morningconsult.com/wp-content/uploads/2020/04/200412_crosstabs_POLITICO_RVs_v1_AUTO.pdf,,,https://morningconsult.com/wp-content/uploads/2020/04/200412_crosstabs_POLITICO_RVs_v1_AUTO.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.0,38.0,
65737,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,3/28/20,4/4/20,,"",,121511,1124,a,,a,TRUE,4/13/20 15:35,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,40.1,29.3,
65737,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,3/28/20,4/4/20,,"",,121512,937,lv,,lv,TRUE,4/13/20 15:36,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.5,37.5,
67902,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,2.5,-0.5,Online Opt-In Panel,,,4/1/20,4/3/20,,"",,127121,1000,rv,,rv,,8/4/20 16:59,"",https://www.winningtheissues.org/wp-content/uploads/2020/08/Winning-the-Issues-April-I-2020-National-Survey.pdf,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.0,43.0,
65045,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,,,3/29/20,3/31/20,,"",,120692,1194,rv,,rv,,4/1/20 09:27,"",https://docs.cdn.yougov.com/p8nwhxp50n/econTabReport.pdf,,,https://docs.cdn.yougov.com/p8nwhxp50n/econTabReport.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,39.0,
65043,437,Selzer,991,Grinnell College,Selzer & Co.,304,Selzer & Co.,2.8,-1.2,Live Phone,,,3/27/20,3/30/20,,"",,120669,777,lv,,lv,,4/1/20 06:06,"",https://www.grinnell.edu/sites/default/files/docs/2020-03/GCNP%20April%202020%20Toplines%20and%20Methodology.pdf,,https://www.grinnell.edu/sites/default/files/docs/2020-03/GCNP%20April%202020%20Toplines%20and%20Methodology.pdf,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.0,41.0,
65738,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,3/21/20,3/28/20,,"",,121513,1187,a,,a,TRUE,4/13/20 15:36,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,39.6,28.9,
65738,1240,Øptimus,1957,Firehouse Strategies,Øptimus,245,Øptimus Analytics,,-0.2,Online Opt-In Panel,,,3/21/20,3/28/20,,"",,121514,1032,lv,,lv,TRUE,4/13/20 15:36,"",https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,36.6,
65010,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Opt-In Panel,,,3/23/20,3/26/20,,"",,120569,1000,lv,,lv,,3/27/20 18:07,"",https://mclaughlinonline.com/pols/wp-content/uploads/2020/03/National-Monthly-Omnibus-MARCH-PUBLIC.pdf,,,,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,45.0,
64980,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,,,3/22/20,3/24/20,,"",,120487,1170,rv,,rv,,3/25/20 09:08,"",https://docs.cdn.yougov.com/bfiid7tfh3/econTabReport.pdf,,,https://docs.cdn.yougov.com/bfiid7tfh3/econTabReport.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,38.0,
64977,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,3/20/20,3/22/20,,"",,120469,1996,rv,,rv,,3/24/20 22:46,"",https://morningconsult.com/wp-content/uploads/2020/03/200386_crosstabs_POLITICO_RVs.pdf,,,https://morningconsult.com/wp-content/uploads/2020/03/200386_crosstabs_POLITICO_RVs.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.0,38.0,
64872,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,,,3/15/20,3/17/20,,"",,120146,1129,rv,,rv,,3/18/20 09:40,"",https://docs.cdn.yougov.com/fcdckgt368/econTabReport.pdf,,,https://docs.cdn.yougov.com/fcdckgt368/econTabReport.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,39.0,
64850,1554,RMG Research,358,One America News Network,RMG Research,555,RMG Research,2.3,-0.4,Online Opt-In Panel,,,3/13/20,3/15/20,,"",,120084,1000,rv,,rv,,3/16/20 18:08,"",https://www.oann.com/npo-survey/,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,39.0,
67901,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,2.5,-0.5,Online Opt-In Panel,,,3/11/20,3/13/20,,"",,127120,1000,rv,,rv,,8/4/20 16:59,"",https://www.winningtheissues.org/wp-content/uploads/2020/08/Winning-the-Issues-March-2020-National-Survey.pdf,,,,538,,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,41.0,
64794,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,,,3/8/20,3/10/20,,"",,119898,1191,rv,,rv,,3/11/20 09:13,"",https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf,,,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,42.0,
64775,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,,3/6/20,3/8/20,,"",,119845,1992,rv,,rv,,3/9/20 23:01,"",https://morningconsult.com/wp-content/uploads/2020/03/200325_crosstabs_POLITICO_RVs_v1_AUTO.pdf,,,https://morningconsult.com/wp-content/uploads/2020/03/200325_crosstabs_POLITICO_RVs_v1_AUTO.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.0,40.0,
64751,1866,CNN/SSRS,"","",CNN/SSRS,844,CNN,2.8,-0.6,Live Phone,,,3/4/20,3/7/20,,"",,119752,1084,rv,,rv,,3/9/20 07:15,"",https://cdn.cnn.com/cnn/2020/images/03/09/rel2a.-.2020.pdf,,,https://cdn.cnn.com/cnn/2020/images/03/09/rel2a.-.2020.pdf,538,,,8274,2020,U.S. House,,Generic,11/3/20,general,false,53.0,44.0,
