poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,politician_id,politician,yes,no,alternate_answers
87363,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,7/7/24,7/9/24,,"",,202531,1620,a,,a,,7/10/24 10:16,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_RptTnGc.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_RptTnGc.pdf,"",,,6826,Kamala Harris,36.0,49.0,14.0
87363,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,7/7/24,7/9/24,,"",,202532,1443,rv,,rv,,7/10/24 10:16,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_RptTnGc.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_RptTnGc.pdf,"",,,6826,Kamala Harris,39.0,52.0,9.0
87364,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,7/8/24,7/8/24,,"",,202586,1500,rv,,rv,,7/10/24 12:58,"",https://polls.538.io/admin/races/4915,https://polls.538.io/admin/races/4915,,,"",,,6826,Kamala Harris,38.0,41.0,20.0
87392,1560,Lord Ashcroft Polls,"","",Lord Ashcroft Polls,560,Lord Ashcroft Polls,,,Online Opt-In Panel,6.0,,6/28/24,7/7/24,,"",,202840,5016,a,,a,,7/14/24 12:22,"",https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/wp-content/uploads/2024/07/Biden-v-Trump-Race-against-time-.pdf,,"",,,6826,Kamala Harris,42.0,51.0,7.0
87392,1560,Lord Ashcroft Polls,"","",Lord Ashcroft Polls,560,Lord Ashcroft Polls,,,Online Opt-In Panel,6.0,,6/28/24,7/7/24,,"",,202843,4347,rv,,rv,,7/14/24 12:22,"",https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/wp-content/uploads/2024/07/Biden-v-Trump-Race-against-time-.pdf,,"",,,6826,Kamala Harris,44.0,52.0,5.0
87300,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,6/30/24,7/2/24,,"",,201987,1608,a,,a,,7/3/24 09:41,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_1ZQDEgl.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_1ZQDEgl.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_xTDr4ON.pdf,"",,,6826,Kamala Harris,35.0,50.0,15.0
87300,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,6/30/24,7/2/24,,"",,201988,1392,rv,,rv,,7/3/24 09:41,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_xTDr4ON.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_xTDr4ON.pdf,"",,,6826,Kamala Harris,37.0,53.0,10.0
87299,568,YouGov,133,CBS News,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,6/28/24,7/2/24,,"",,203911,2826,rv,,rv,,7/23/24 15:10,"",https://www.scribd.com/document/752723489/cbs-20240703-2,,,https://www.scribd.com/document/752723489/cbs-20240703-2,"",,,6826,Kamala Harris,42.0,58.0,0
87304,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Opt-In Panel,6.0,,6/28/24,6/30/24,,"",,202026,1500,rv,,rv,,7/3/24 20:42,"",https://www.harrisx.com/posts/voters-speak-the-winner-of-the-first-presidential-debate-is-trump,https://www.harrisx.com/posts/voters-speak-the-winner-of-the-first-presidential-debate-is-trump,https://drive.google.com/viewerng/viewer?url=https://uploads-ssl.webflow.com/642d10aa01f0e1eb5ac6cc3c/668471ab99503bfba4fb9dfc_HarrisX%2520Post-Debate%2520Poll%25202.pdf,,"",,,6826,Kamala Harris,38.0,54.0,8.0
87391,1560,Lord Ashcroft Polls,"","",Lord Ashcroft Polls,560,Lord Ashcroft Polls,,,Online Opt-In Panel,6.0,,5/31/24,6/27/24,,"",,202839,5169,a,,a,,7/14/24 12:22,"",https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/wp-content/uploads/2024/07/Biden-v-Trump-Race-against-time-.pdf,,"",,,6826,Kamala Harris,39.0,51.0,10.0
87391,1560,Lord Ashcroft Polls,"","",Lord Ashcroft Polls,560,Lord Ashcroft Polls,,,Online Opt-In Panel,6.0,,5/31/24,6/27/24,,"",,202842,4067,rv,,rv,,7/14/24 12:22,"",https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/wp-content/uploads/2024/07/Biden-v-Trump-Race-against-time-.pdf,,"",,,6826,Kamala Harris,43.0,51.0,6.0
87224,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,6/16/24,6/17/24,,"",,201365,1500,rv,,rv,,6/24/24 09:16,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-16-17-june-2024/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-16-17-june-2024/,,,"",,,6826,Kamala Harris,37.0,42.0,21.0
87182,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,6/11/24,6/12/24,,"",,201042,1500,rv,,rv,,6/17/24 14:23,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-11-12-june-2024/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-11-12-june-2024/,,,"",,,6826,Kamala Harris,39.0,44.0,18.0
87390,1560,Lord Ashcroft Polls,"","",Lord Ashcroft Polls,560,Lord Ashcroft Polls,,,Online Opt-In Panel,6.0,,5/17/24,5/30/24,,"",,202838,10025,a,,a,,7/14/24 12:22,"",https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/wp-content/uploads/2024/07/Biden-v-Trump-Race-against-time-.pdf,,"",,,6826,Kamala Harris,40.0,49.0,11.0
87390,1560,Lord Ashcroft Polls,"","",Lord Ashcroft Polls,560,Lord Ashcroft Polls,,,Online Opt-In Panel,6.0,,5/17/24,5/30/24,,"",,202841,8153,rv,,rv,,7/14/24 12:22,"",https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/2024/07/us-voters-are-increasingly-convinced-trump-will-be-re-elected/,https://lordashcroftpolls.com/wp-content/uploads/2024/07/Biden-v-Trump-Race-against-time-.pdf,,"",,,6826,Kamala Harris,44.0,49.0,7.0
86959,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,5/13/24,5/13/24,,"",,199249,1500,rv,,rv,,5/17/24 12:15,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-13-may-2024/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-13-may-2024/,,,"",,,6826,Kamala Harris,37.0,41.0,21.0
86836,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,5/1/24,5/1/24,,"",,198438,1500,rv,,rv,,5/3/24 13:10,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-1-may-2024/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-1-may-2024/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fredfieldandwiltonstrategies.com%2Fwp-content%2Fuploads%2F2024%2F05%2FJoe-Biden-Administration-Approval-Ratings-and-Hypothetical-Voting-Intention-1-May-2024.xlsx&wdOrigin=BROWSELINK,"",,,6826,Kamala Harris,36.0,44.0,20.0
86726,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone/Text-to-Web,9.0,,4/18/24,4/22/24,,"",,197285,808,a,,a,,4/24/24 11:37,"",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_042424/,,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_042424/,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_042424.pdf/,"",,,6826,Kamala Harris,40.0,55.0,5.0
86726,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone/Text-to-Web,9.0,,4/18/24,4/22/24,,"",,197286,746,rv,,rv,,4/24/24 11:37,"",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_042424/,,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_042424/,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_042424.pdf/,"",,,6826,Kamala Harris,39.0,57.0,4.0
86651,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,4/6/24,4/7/24,,"",,196499,4000,rv,,rv,,4/14/24 13:51,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-7-april-2024/,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-7-april-2024/,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fredfieldandwiltonstrategies.com%2Fwp-content%2Fuploads%2F2024%2F04%2FJoe-Biden-Administration-Approval-Ratings-and-Hypothetical-Voting-Intention-6-7-April-2024.xlsx&wdOrigin=BROWSELINK,"",,,6826,Kamala Harris,36.0,44.0,21.0
86521,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,3/15/24,3/15/24,,"",,195169,1500,rv,,rv,,3/22/24 15:54,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-15-march-2024/,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-15-march-2024/,,"",,,6826,Kamala Harris,35.0,46.0,13.0
86460,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,,3/8/24,3/11/24,,"",,194652,1000,rv,,rv,,3/14/24 10:00,"",https://www.usatoday.com/story/news/politics/elections/2024/03/14/kamala-harris-not-popular-beyond-democrats-poll/72944269007/,https://www.usatoday.com/story/news/politics/elections/2024/03/14/kamala-harris-not-popular-beyond-democrats-poll/72944269007/,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2024/3_17_2024_final_national_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2024/3_17_2024_final_national_tables.pdf,"",,,6826,Kamala Harris,36.3,52.1,11.6
86319,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,3/2/24,3/2/24,,"",,194276,1500,rv,,rv,,3/8/24 12:20,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-2-march-2024/,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-2-march-2024/,,"",,,6826,Kamala Harris,33.0,44.0,23.0
86256,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,6.0,,2/25/24,2/28/24,,"",,194011,1262,rv,,rv,,3/3/24 13:34,"",https://www.foxnews.com/official-polls/fox-news-poll-trump-hedge-biden-potential-2024-rematch,https://www.foxnews.com/official-polls/fox-news-poll-trump-hedge-biden-potential-2024-rematch,https://static.foxnews.com/foxnews.com/content/uploads/2024/03/Fox_February-25-28-2024_National_Topline_March-3-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/03/Fox_February-25-28-2024_Complete_National_Cross-Tabs_March-3-Release.pdf,"",false,,6826,Kamala Harris,39.0,58.0,3.0
86070,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone/Text-to-Web,9.0,,2/8/24,2/12/24,,"",,192858,902,a,,a,,2/20/24 11:59,"",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_022024/,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_022024/,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_022024.pdf/,"",,,6826,Kamala Harris,35.0,58.0,7.0
85966,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,2/10/24,2/10/24,,"",,192477,1500,rv,,rv,,2/15/24 14:40,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-10-february-2024/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-10-february-2024/,,,"",,,6826,Kamala Harris,35.0,44.0,20.0
86061,1560,Lord Ashcroft Polls,"","",Lord Ashcroft Polls,560,Lord Ashcroft Polls,,,Online Opt-In Panel,6.0,,1/17/24,1/28/24,,"",,192766,10192,a,,a,,2/18/24 20:00,"",https://lordashcroftpolls.com/2024/02/voters-doubt-biden-can-do-the-job-now-let-alone-in-four-years-time/,https://lordashcroftpolls.com/2024/02/voters-doubt-biden-can-do-the-job-now-let-alone-in-four-years-time/,https://lordashcroftpolls.com/wp-content/uploads/2024/02/Biden-v-Trump-The-Sequel-Lord-Ashcroft-Polls-Feb-2024.pdf,,"",,,6826,Kamala Harris,36.0,52.0,12.0
86061,1560,Lord Ashcroft Polls,"","",Lord Ashcroft Polls,560,Lord Ashcroft Polls,,,Online Opt-In Panel,6.0,,1/17/24,1/28/24,,"",,192786,8076,rv,,rv,,2/19/24 13:52,"",https://lordashcroftpolls.com/2024/02/neck-and-neck-in-biden-trump-the-sequel/,https://lordashcroftpolls.com/2024/02/neck-and-neck-in-biden-trump-the-sequel/,,,"",,,6826,Kamala Harris,39.0,53.0,8.0
85656,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,1/18/24,1/18/24,,"",,190552,1500,rv,,rv,,1/19/24 14:42,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-19-january-2024/,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-19-january-2024/,,"",,,6826,Kamala Harris,36.0,42.0,21.0
85489,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,,12/23/23,12/26/23,,"",,189586,1000,rv,,rv,,1/2/24 10:18,"",https://www.usatoday.com/story/news/politics/elections/2024/01/01/biden-trump-poll-odds-black-hispanic-young-voters/72072111007/,https://www.usatoday.com/story/news/politics/elections/2024/01/01/biden-trump-poll-odds-black-hispanic-young-voters/72072111007/,,,"",,,6826,Kamala Harris,32.7,57.3,10.0
85478,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,10.0,,12/1/23,12/20/23,,"",,189729,1013,a,,a,,1/4/24 09:51,"",https://news.gallup.com/poll/547997/no-top-government-official-earns-majority-job-approval.aspx,https://news.gallup.com/poll/547997/no-top-government-official-earns-majority-job-approval.aspx,,,"",,,6826,Kamala Harris,40.0,58.0,2.0
85360,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,12/8/23,12/8/23,,"",,188960,1500,rv,,rv,,12/15/23 14:06,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-december-2023/,,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-december-2023/,"",,,6826,Kamala Harris,37.0,45.0,18.0
84878,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone/Text-to-Web,9.0,,11/30/23,12/4/23,,"",,189162,803,a,,a,,12/18/23 12:02,"",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_121823/,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_121823/,,,"",,,6826,Kamala Harris,35.0,57.0,8.0
84878,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone/Text-to-Web,9.0,,11/30/23,12/4/23,,"",,189163,743,rv,,rv,,12/18/23 12:02,"",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_121823/,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_121823/,,,"",,,6826,Kamala Harris,35.0,57.0,8.0
84691,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone,6.0,,11/10/23,11/13/23,,"",,186399,1001,rv,,rv,,11/15/23 19:26,"",https://www.foxnews.com/official-polls/fox-news-poll-support-trump-hits-62-gop-primary,https://www.foxnews.com/official-polls/fox-news-poll-support-trump-hits-62-gop-primary,https://static.foxnews.com/foxnews.com/content/uploads/2023/11/Fox_November-10-13-2023_Complete_National_Topline_November-16-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2023/11/Fox_November-10-13-2023_Complete_Cross-Tabs_November-16-Release.pdf,"",false,,6826,Kamala Harris,38.0,59.0,6.0
84871,1560,Lord Ashcroft Polls,"","",Lord Ashcroft Polls,560,Lord Ashcroft Polls,,,Online Opt-In Panel,6.0,,11/1/23,11/11/23,,"",,187959,10000,a,,a,,12/5/23 20:48,"",https://lordashcroftpolls.com/2023/12/my-latest-us-polling-and-what-it-means-on-ukraine/,https://lordashcroftpolls.com/2023/12/my-latest-us-polling-and-what-it-means-on-ukraine/,,,"",,,6826,Kamala Harris,37.0,52.0,10.0
84608,1866,CNN/SSRS,"","",CNN/SSRS,844,CNN,2.8,-0.6,Probability Panel,10.0,,10/27/23,11/2/23,,"",,185092,1514,a,,a,,11/7/23 21:03,"",https://www.cnn.com/2023/11/07/politics/cnn-poll-trump-biden-matchup/index.html,https://www.cnn.com/2023/11/07/politics/cnn-poll-trump-biden-matchup/index.html,,https://s3.documentcloud.org/documents/24130797/cnn-poll-on-2024.pdf,"",,,6826,Kamala Harris,39.0,61.0,0
84608,1866,CNN/SSRS,"","",CNN/SSRS,844,CNN,2.8,-0.6,Probability Panel,10.0,,10/27/23,11/2/23,,"",,185093,1271,rv,,rv,,11/7/23 21:03,"",https://www.cnn.com/2023/11/07/politics/cnn-poll-trump-biden-matchup/index.html,https://www.cnn.com/2023/11/07/politics/cnn-poll-trump-biden-matchup/index.html,,https://s3.documentcloud.org/documents/24130797/cnn-poll-on-2024.pdf,"",,,6826,Kamala Harris,39.0,61.0,0
84510,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,,10/29/23,10/29/23,,"",,184325,1500,rv,,rv,,10/31/23 14:38,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-29-october-2023/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-29-october-2023/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fredfieldandwiltonstrategies.com%2Fwp-content%2Fuploads%2F2023%2F11%2FJoe-Biden-Administration-Approval-Ratings-and-Hypothetical-Voting-Intention-29-October-2023.xlsx&wdOrigin=BROWSELINK,"",,,6826,Kamala Harris,34.3,41.9,24.0
84244,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone/Text-to-Web,,,9/19/23,9/24/23,,"",,182361,814,a,,a,,9/27/23 11:52,"",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_092723.pdf,,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_092723.pdf,"",,,6826,Kamala Harris,36.0,56.0,8.0
84244,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone/Text-to-Web,,,9/19/23,9/24/23,,"",,182362,737,rv,,rv,,9/27/23 11:52,"",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_092723.pdf,,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_092723.pdf,"",,,6826,Kamala Harris,36.0,57.0,7.0
84217,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,,,9/17/23,9/17/23,,"",,182033,1500,rv,,rv,,9/22/23 12:23,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-september-2023/?utm_source=rss&utm_medium=rss&utm_campaign=joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-september-2023,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-september-2023/?utm_source=rss&utm_medium=rss&utm_campaign=joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-september-2023,,,"",,,6826,Kamala Harris,35.0,42.0,23.0
84533,1560,Lord Ashcroft Polls,"","",Lord Ashcroft Polls,560,Lord Ashcroft Polls,,,Online Opt-In Panel,6.0,,8/17/23,9/12/23,,"",,184729,20000,a,,a,,11/2/23 15:20,"",http://lordashcroftpolls.com/wp-content/uploads/2023/10/Lord-Ashcroft-Polls-The-Road-to-the-Primaries.pdf,,http://lordashcroftpolls.com/wp-content/uploads/2023/10/Lord-Ashcroft-Polls-The-Road-to-the-Primaries.pdf,https://view.officeapps.live.com/op/view.aspx?src=http%3A%2F%2Flordashcroftpolls.com%2Fwp-content%2Fuploads%2F2023%2F10%2FLORD-ASHCROFT-POLLS-US-poll-tables-Sept-2023-1.xlsx&wdOrigin=BROWSELINK,"",,,6826,Kamala Harris,38.0,51.0,11.0
84117,568,YouGov,133,CBS News,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,,,9/5/23,9/8/23,,"",,181293,2335,a,,a,,9/11/23 09:58,"",https://www.cbsnews.com/news/age-president-senator-performance-concerns-outweigh-benefits-of-experience/,https://www.cbsnews.com/news/age-president-senator-performance-concerns-outweigh-benefits-of-experience/,,https://docs.cdn.yougov.com/ntoda8cxz7/cbsnews_20230910_1.pdf,"",,,6826,Kamala Harris,41.0,59.0,0
84115,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,,,9/3/23,9/4/23,,"",,181266,1500,rv,,rv,,9/8/23 12:47,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-3-4-september-2023/,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-3-4-september-2023/,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fredfieldandwiltonstrategies.com%2Fwp-content%2Fuploads%2F2023%2F09%2FJoe-Biden-Administration-Approval-Ratings-and-Hypothetical-Voting-Intention-3-4-September-2023.xlsx&wdOrigin=BROWSELINK,"",,,6826,Kamala Harris,34.0,43.0,23.0
84171,1193,SurveyMonkey,1876,The 19th,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,,,8/24/23,8/31/23,,"",,181714,20191,a,,a,,9/18/23 10:28,"",https://www.surveymonkey.com/curiosity/19th-politics-2023/,https://www.surveymonkey.com/curiosity/19th-politics-2023/,,https://docs.google.com/spreadsheets/d/18XkFkrTsiFxV_IKTQ41rGM_-6paEDNZD/edit#gid=1377403796,"",,,6826,Kamala Harris,40.0,56.0,4.0
83951,1416,HarrisX,2017,American Free Enterprise Chamber of Commerce,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,,,,8/17/23,8/21/23,,"",,179946,2327,rv,,rv,,8/23/23 12:41,"",https://harrisx.com/2023/08/amfree-presidential-race-2024/,https://harrisx.com/2023/08/amfree-presidential-race-2024/,,https://harrisx.com/wp-content/uploads/2023/08/HarrisX-American-Free-Enterprise-Chamber-of-Commerce-National-U.S.-Voters-Poll.pdf,"",,REP,6826,Kamala Harris,41.0,47.0,12.0
83917,1575,Leger,"","",Leger,572,Leger,2.0,0.0,Online Opt-In Panel,,,8/11/23,8/14/23,,"",,179534,1002,a,,a,,8/17/23 15:20,"",https://legermarketing.wpenginepowered.com/wp-content/uploads/2023/08/Biden-and-Harris-Approval-Ratings-Aug-14th.pdf,,,https://legermarketing.wpenginepowered.com/wp-content/uploads/2023/08/Biden-and-Harris-Approval-Ratings-Aug-14th.pdf,"",,,6826,Kamala Harris,44.0,54.0,2.0
83392,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,,,8/5/23,8/6/23,,"",,178731,1500,rv,,rv,,8/11/23 12:07,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-5-6-august-2023/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-5-6-august-2023/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fredfieldandwiltonstrategies.com%2Fwp-content%2Fuploads%2F2023%2F08%2FJoe-Biden-Administration-Approval-Ratings-and-Hypothetical-Voting-Intention-5-6-August-2023.xlsx&wdOrigin=BROWSELINK,"",,,6826,Kamala Harris,33.0,44.0,23.0
83355,1575,Leger,"","",Leger,572,Leger,2.0,0.0,Online Opt-In Panel,,,7/28/23,7/31/23,,"",,178496,1002,a,,a,,8/7/23 20:00,"",https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-july-31-2023/,https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-july-31-2023/,,https://legermarketing.wpenginepowered.com/wp-content/uploads/2023/08/Biden-and-Harris-Approval-Ratings-July-31st.pdf,"",,,6826,Kamala Harris,41.0,56.0,3.0
